datetime,R5,R4,R3,Pivot,S3,S4,S5,open,high,low,close,dayVolume
18-05-2020 12:05,20.10989011,19.29,18.795,18.83333333,17.805,17.31,16.49010989,19.2,19.2,18.1,18.65,3634
20-05-2020 12:05,20.36339779,19.6925,19.32125,18.83333333,18.57875,18.2075,17.53660221,19.2,19.75,18.4,19.5,3485
21-05-2020 12:05,20.93070652,20.2425,19.87125,19.21666667,19.12875,18.7575,18.06929348,19.5,20.45,18.95,20.45,64767
22-05-2020 12:05,22.06873351,21.275,20.8625,19.95,20.0375,19.625,18.83126649,21.4,21.4,19.65,20.45,7563
26-05-2020 12:05,22.27124682,21.4125,20.93125,20.5,19.96875,19.4875,18.62875318,21.35,21.45,20.5,21.1,12774
27-05-2020 12:05,22.07780488,21.6225,21.36125,21.01666667,20.83875,20.5775,20.12219512,22,22,20.8,21.35,3327
28-05-2020 12:05,22.58173077,22.01,21.68,21.38333333,21.02,20.69,20.11826923,22,22,20.75,21.1,4480
29-05-2020 12:05,22.37108434,21.7875,21.44375,21.28333333,20.75625,20.4125,19.82891566,21.8,21.8,21,21.35,2567
01-06-2020 12:06,22.16333333,21.79,21.57,21.38333333,21.13,20.91,20.53666667,21.9,22.25,20.7,21.35,1497
02-06-2020 12:06,22.9486715,22.2025,21.77625,21.43333333,20.92375,20.4975,19.7513285,21.6,22.3,20.85,21.05,26194
03-06-2020 12:06,22.51390887,21.8475,21.44875,21.4,20.65125,20.2525,19.58609113,22,22.1,20,21.5,11924
04-06-2020 12:06,23.7575,22.655,22.0775,21.2,20.9225,20.345,19.2425,22.5,22.5,20.8,21.4,4291
05-06-2020 12:06,23.14903846,22.335,21.8675,21.56666667,20.9325,20.465,19.65096154,21.6,22.45,21.6,22.45,431350
08-06-2020 12:06,23.33344907,22.9175,22.68375,22.16666667,22.21625,21.9825,21.56655093,23.55,23.55,23,23.2,17766
09-06-2020 12:06,23.75478261,23.5025,23.35125,23.25,23.04875,22.8975,22.64521739,24.35,24.35,23.6,24.25,3368
10-06-2020 12:06,25.02065678,24.6625,24.45625,24.06666667,24.04375,23.8375,23.47934322,24.75,24.75,23.95,24.2,2655
11-06-2020 12:06,25.00835073,24.64,24.42,24.3,23.98,23.76,23.39164927,24.2,24.2,23.5,23.6,41183
12-06-2020 12:06,24.30297872,23.985,23.7925,23.76666667,23.4075,23.215,22.89702128,23.75,24.75,22.85,23,25389
15-06-2020 12:06,24.91247265,24.045,23.5225,23.53333333,22.4775,21.955,21.08752735,23.4,24.15,22.75,23.2,1815
16-06-2020 12:06,24.62769231,23.97,23.585,23.36666667,22.815,22.43,21.77230769,24.35,24.35,23.2,23.2,12027
17-06-2020 12:06,24.35,23.8325,23.51625,23.58333333,22.88375,22.5675,22.05,23.35,24.1,22.8,23,5007
18-06-2020 12:06,24.31140351,23.715,23.3575,23.3,22.6425,22.285,21.68859649,23.6,24.15,22.05,24.15,23542
19-06-2020 12:06,26.45,25.305,24.7275,23.45,23.5725,22.995,21.85,25.35,25.35,23.95,24.95,8671
22-06-2020 12:06,26.40845511,25.72,25.335,24.75,24.565,24.18,23.49154489,26.1,26.15,24.5,26,17822
23-06-2020 12:06,27.75102041,26.9075,26.45375,25.55,25.54625,25.0925,24.24897959,27,27.25,24.85,25.4,16916
24-06-2020 12:06,27.85311871,26.72,26.06,25.83333333,24.74,24.08,22.94688129,25.55,26.65,24.5,24.95,100019
25-06-2020 12:06,27.1394898,26.1325,25.54125,25.36666667,24.35875,23.7675,22.7605102,25.2,25.2,24,24.65,2378
26-06-2020 12:06,25.8825,25.31,24.98,24.61666667,24.32,23.99,23.4175,25,25,24,24.5,19152
30-06-2020 12:06,25.15,24.3175,23.80875,23.91666667,22.79125,22.2825,21.45,24.25,24.45,22.15,22.5,420941
01-07-2020 12:07,24.83634312,23.765,23.1325,23.03333333,21.8675,21.235,20.16365688,23.6,23.6,22.5,23.6,14058
02-07-2020 12:07,24.75377778,24.205,23.9025,23.23333333,23.2975,22.995,22.44622222,24,24,22.6,23.7,3742
03-07-2020 12:07,25.16814159,24.47,24.085,23.43333333,23.315,22.93,22.23185841,24.85,24.85,22.55,22.6,11348
06-07-2020 12:07,24.90509978,23.865,23.2325,23.33333333,21.9675,21.335,20.29490022,23.65,23.65,21.75,22.2,18424
07-07-2020 12:07,24.13931034,23.245,22.7225,22.53333333,21.6775,21.155,20.26068966,22.75,23,21.5,22.95,6740
08-07-2020 12:07,24.55116279,23.775,23.3625,22.48333333,22.5375,22.125,21.34883721,23.6,23.6,22.05,23,6575
09-07-2020 12:07,24.61678005,23.8525,23.42625,22.88333333,22.57375,22.1475,21.38321995,23.55,23.55,21.85,22.8,7715
10-07-2020 12:07,24.57391304,23.735,23.2675,22.73333333,22.3325,21.865,21.02608696,23.5,23.5,22,22.65,6631
13-07-2020 12:07,24.19431818,23.475,23.0625,22.71666667,22.2375,21.825,21.10568182,22.85,23.4,21.85,22.9,24644
14-07-2020 12:07,24.52448513,23.7525,23.32625,22.71666667,22.47375,22.0475,21.27551487,23.5,23.5,21.8,21.8,5013
15-07-2020 12:07,23.5,22.735,22.2675,22.36666667,21.3325,20.865,20.1,22.05,22.75,20.75,20.75,3410
16-07-2020 12:07,22.75,21.85,21.3,21.41666667,20.2,19.65,18.75,21.35,21.35,19.75,19.75,3161
17-07-2020 12:07,21.35,20.63,20.19,20.28333333,19.31,18.87,18.15,20,20,18.8,19.05,6207
20-07-2020 12:07,20.26595745,19.71,19.38,19.28333333,18.72,18.39,17.83404255,19.4,20,18.5,20,57633
21-07-2020 12:07,21.62162162,20.825,20.4125,19.5,19.5875,19.175,18.37837838,21,21,19.85,20.95,43220
22-07-2020 12:07,22.16372796,21.5825,21.26625,20.6,20.63375,20.3175,19.73627204,21.95,21.95,20.9,21.6,19068
23-07-2020 12:07,22.68516746,22.1775,21.88875,21.48333333,21.31125,21.0225,20.51483254,22.05,22.05,21.15,21.3,615
24-07-2020 12:07,22.20638298,21.795,21.5475,21.5,21.0525,20.805,20.39361702,22,22,20.6,21.35,24110
27-07-2020 12:07,22.80097087,22.12,21.735,21.31666667,20.965,20.58,19.89902913,22,22,20.5,21,3306
28-07-2020 12:07,22.53658537,21.825,21.4125,21.16666667,20.5875,20.175,19.46341463,21.5,21.5,19.95,19.95,399523
29-07-2020 12:07,21.5,20.8025,20.37625,20.46666667,19.52375,19.0975,18.4,20.25,20.5,19,19.05,6799
30-07-2020 12:07,20.55394737,19.875,19.4625,19.51666667,18.6375,18.225,17.54605263,19.5,20,18.1,19.35,5310
31-07-2020 12:07,21.38121547,20.395,19.8725,19.15,18.8275,18.305,17.31878453,20.15,20.15,19,20,29195
03-08-2020 12:08,21.21052632,20.6325,20.31625,19.71666667,19.68375,19.3675,18.78947368,21,21,21,21,56785
05-08-2020 12:08,22.05,22.05,22.05,22.05,22.05,22.05,22.05,23.15,23.15,23.15,23.15,2214
07-08-2020 12:08,24.3,24.3,24.3,24.3,24.3,24.3,24.3,25.5,25.5,25.5,25.5,5349
10-08-2020 12:08,25.5,25.5,25.5,25.5,25.5,25.5,25.5,26.75,26.75,26.75,26.75,437163
11-08-2020 12:08,26.75,26.75,26.75,26.75,26.75,26.75,26.75,28.05,28.05,28.05,28.05,54089
12-08-2020 12:08,28.05,28.05,28.05,28.05,28.05,28.05,28.05,29.45,29.45,29.45,29.45,32700
13-08-2020 12:08,29.45,29.45,29.45,29.45,29.45,29.45,29.45,30.9,30.9,30.9,30.9,2741
14-08-2020 12:08,30.9,30.9,30.9,30.9,30.9,30.9,30.9,32.4,32.4,32.4,32.4,855
18-08-2020 12:08,34,34,34,34,34,34,34,35.7,35.7,35.7,35.7,459
19-08-2020 12:08,35.7,35.7,35.7,35.7,35.7,35.7,35.7,37.45,37.45,37.45,37.45,1553
20-08-2020 12:08,37.45,37.45,37.45,37.45,37.45,37.45,37.45,39.3,39.3,36,39.3,257898
21-08-2020 12:08,42.9025,41.115,40.2075,38.2,38.3925,37.485,35.6975,41.25,41.25,41.25,41.25,18283
24-08-2020 12:08,41.25,41.25,41.25,41.25,41.25,41.25,41.25,43.3,43.3,43.3,43.3,2450
25-08-2020 12:08,43.3,43.3,43.3,43.3,43.3,43.3,43.3,45.45,45.45,45.45,45.45,5035
26-08-2020 12:08,45.45,45.45,45.45,45.45,45.45,45.45,45.45,47.7,47.7,47.7,47.7,730
27-08-2020 12:08,47.7,47.7,47.7,47.7,47.7,47.7,47.7,50.05,50.05,50.05,50.05,25804
28-08-2020 12:08,50.05,50.05,50.05,50.05,50.05,50.05,50.05,52.55,52.55,47.55,52.55,277313
31-08-2020 12:08,58.07576236,55.3,53.925,50.88333333,51.175,49.8,47.02423764,55.15,55.15,55.15,55.15,41674
01-09-2020 12:09,55.15,55.15,55.15,55.15,55.15,55.15,55.15,57.9,57.9,52.4,52.4,101629
02-09-2020 12:09,57.9,55.425,53.9125,54.23333333,50.8875,49.375,46.9,49.8,49.8,49.8,49.8,27284
03-09-2020 12:09,49.8,49.8,49.8,49.8,49.8,49.8,49.8,47.35,47.35,47.35,47.35,11115
04-09-2020 12:09,47.35,47.35,47.35,47.35,47.35,47.35,47.35,45,45,45,45,11750
07-09-2020 12:09,45,45,45,45,45,45,45,42.75,47.25,42.75,47.1,132318
08-09-2020 12:09,52.05789474,49.575,48.3375,45.7,45.8625,44.625,42.14210526,49.45,49.45,48.6,49.45,65320
09-09-2020 12:09,50.31486626,49.9175,49.68375,49.16666667,49.21625,48.9825,48.58513374,49.3,51,47,49.95,77515
10-09-2020 12:09,54.20106383,52.15,51.05,49.31666667,48.85,47.75,45.69893617,51.6,52.4,47.75,52.4,38850
11-09-2020 12:09,57.50282723,54.9575,53.67875,50.85,51.12125,49.8425,47.29717277,54.4,55,52.4,55,39831
14-09-2020 12:09,57.72900763,56.43,55.715,54.13333333,54.285,53.57,52.27099237,57.1,57.75,57.1,57.75,10615
15-09-2020 12:09,58.4073993,58.1075,57.92875,57.53333333,57.57125,57.3925,57.0926007,60.6,60.6,58.75,60.6,70935
16-09-2020 12:09,62.50825532,61.6175,61.10875,59.98333333,60.09125,59.5825,58.69174468,63.2,63.5,58.65,63.15,113527
17-09-2020 12:09,68.37212276,65.8175,64.48375,61.76666667,61.81625,60.4825,57.92787724,63.4,63.4,60,60,77922
18-09-2020 12:09,63.4,61.87,60.935,61.13333333,59.065,58.13,56.6,57,61.75,57,57,24168
21-09-2020 12:09,61.75,59.6125,58.30625,58.58333333,55.69375,54.3875,52.25,54.15,54.15,54.15,54.15,24661
22-09-2020 12:09,54.15,54.15,54.15,54.15,54.15,54.15,54.15,52.5,55.9,51.45,51.45,53629
23-09-2020 12:09,55.9,53.8975,52.67375,52.93333333,50.22625,49.0025,47,48.9,48.9,48.9,48.9,6201
24-09-2020 12:09,48.9,48.9,48.9,48.9,48.9,48.9,48.9,46.5,46.5,46.5,46.5,5553
25-09-2020 12:09,46.5,46.5,46.5,46.5,46.5,46.5,46.5,44.2,48.8,44.2,48.8,52691
28-09-2020 12:09,53.87873303,51.33,50.065,47.26666667,47.535,46.27,43.72126697,51.2,51.2,51.2,51.2,2715
29-09-2020 12:09,51.2,51.2,51.2,51.2,51.2,51.2,51.2,53.75,53.75,51.1,53.75,48507
30-09-2020 12:09,56.53742661,55.2075,54.47875,52.86666667,53.02125,52.2925,50.96257339,54.95,56.4,52.75,56.4,50662
01-10-2020 12:10,60.30255924,58.4075,57.40375,55.18333333,55.39625,54.3925,52.49744076,59.2,59.2,57.85,59.2,23813
05-10-2020 12:10,60.58150389,59.9425,59.57125,58.75,58.82875,58.4575,57.81849611,62.15,62.15,62,62.15,13597
06-10-2020 12:10,62.3003629,62.2325,62.19125,62.1,62.10875,62.0675,61.9996371,64.8,65.25,64.8,65.25,220295
07-10-2020 12:10,65.703125,65.4975,65.37375,65.1,65.12625,65.0025,64.796875,68.5,68.5,68.5,68.5,39208
08-10-2020 12:10,68.5,68.5,68.5,68.5,68.5,68.5,68.5,71.9,71.9,71.9,71.9,20090
09-10-2020 12:10,71.9,71.9,71.9,71.9,71.9,71.9,71.9,75.45,75.45,75.45,75.45,13267
12-10-2020 12:10,75.45,75.45,75.45,75.45,75.45,75.45,75.45,79.2,79.2,71.7,77.55,122549
13-10-2020 12:10,85.66192469,81.675,79.6125,76.15,75.4875,73.425,69.43807531,74,75.9,73.7,73.7,39799
14-10-2020 12:10,75.9,74.91,74.305,74.43333333,73.095,72.49,71.5,72.6,77.35,70.1,77.35,128078
15-10-2020 12:10,85.34982168,81.3375,79.34375,74.93333333,75.35625,73.3625,69.35017832,81.2,81.2,81.2,81.2,41422
16-10-2020 12:10,81.2,81.2,81.2,81.2,81.2,81.2,81.2,85.25,85.25,85.25,85.25,12472
19-10-2020 12:10,85.25,85.25,85.25,85.25,85.25,85.25,85.25,89.5,89.5,89.5,89.5,14581
20-10-2020 12:10,89.5,89.5,89.5,89.5,89.5,89.5,89.5,93.95,93.95,93.95,93.95,31390
21-10-2020 12:10,93.95,93.95,93.95,93.95,93.95,93.95,93.95,98.6,98.6,98.6,98.6,14266
22-10-2020 12:10,98.6,98.6,98.6,98.6,98.6,98.6,98.6,103.5,103.5,94.25,103.25,592688
23-10-2020 12:10,113.3832891,108.3375,105.79375,100.3333333,100.70625,98.1625,93.11671088,106,108.4,98.8,108.4,181182
26-10-2020 12:10,118.9327935,113.68,111.04,105.2,105.76,103.12,97.86720648,111,113.8,110.65,113.35,247443
27-10-2020 12:10,116.576864,115.0825,114.21625,112.6,112.48375,111.6175,110.123136,109.9,112.9,107.7,107.7,74981
28-10-2020 12:10,112.9,110.56,109.13,109.4333333,106.27,104.84,102.5,102.35,102.35,102.35,102.35,84868
29-10-2020 12:10,102.35,102.35,102.35,102.35,102.35,102.35,102.35,97.25,97.25,97.25,97.25,9835
30-10-2020 12:10,97.25,97.25,97.25,97.25,97.25,97.25,97.25,92.4,102.1,92.4,102.1,271154
02-11-2020 12:11,112.81829,107.435,104.7675,98.86666667,99.4325,96.765,91.38170996,103.55,107.2,103.55,107.2,56658
03-11-2020 12:11,110.9786577,109.2075,108.20375,105.9833333,106.19625,105.1925,103.4213423,112,112.55,101.85,101.85,293590
04-11-2020 12:11,112.55,107.735,104.7925,105.4166667,98.9075,95.965,91.15,96.8,96.8,96.8,96.8,6224
05-11-2020 12:11,96.8,96.8,96.8,96.8,96.8,96.8,96.8,92.05,101.6,92,101.6,208679
06-11-2020 12:11,112.2017391,106.88,104.24,98.4,98.96,96.32,90.99826087,102.7,105,96.55,97.3,222385
09-11-2020 12:11,105.8156396,101.9475,99.62375,99.61666667,94.97625,92.6525,88.78436044,100,102.15,99.95,102.15,70058
10-11-2020 12:11,104.3984242,103.36,102.755,101.4166667,101.545,100.94,99.90157579,104.6,104.6,97.05,98.35,25681
11-11-2020 12:11,106.0011334,102.5025,100.42625,100,96.27375,94.1975,90.69886656,100,101.7,93.45,99.5,53738
12-11-2020 12:11,108.2841091,104.0375,101.76875,98.21666667,97.23125,94.9625,90.71589085,100,102,94.55,97.75,42915
13-11-2020 12:11,105.4521417,101.8475,99.79875,98.1,95.70125,93.6525,90.04785828,98.6,102,95,99.75,29134
17-11-2020 12:11,110.6224242,107.735,106.1675,102.7666667,103.0325,101.465,98.57757576,105.75,109.8,104.95,109.8,136210
18-11-2020 12:11,114.8741305,112.4675,111.13375,108.1833333,108.46625,107.1325,104.7258695,114.4,115.25,104.35,113.4,197375
19-11-2020 12:11,125.2453282,119.395,116.3975,111,110.4025,107.405,101.5546718,118.95,118.95,108,109.85,45680
20-11-2020 12:11,120.9875694,115.8725,112.86125,112.2666667,106.83875,103.8275,98.71243056,106.05,113.95,105.55,109.4,59257
23-11-2020 12:11,118.1063951,114.02,111.71,109.6333333,107.09,104.78,100.6936049,108.1,110.7,103.95,103.95,23122
24-11-2020 12:11,110.7,107.6625,105.80625,106.2,102.09375,100.2375,97.2,98.8,105,98.8,103.6,78742
25-11-2020 12:11,110.1012146,107.01,105.305,102.4666667,101.895,100.19,97.09878543,105,105,99.25,100.3,23796
26-11-2020 12:11,106.1108312,103.4625,101.88125,101.5166667,98.71875,97.1375,94.48916877,101,104.25,95.3,96.1,179518
27-11-2020 12:11,105.1251312,101.0225,98.56125,98.55,93.63875,91.1775,87.07486884,95.75,96,91.3,91.3,88144
01-12-2020 12:12,96,93.885,92.5925,92.86666667,90.0075,88.715,86.6,86.75,86.75,86.75,86.75,7950
02-12-2020 12:12,86.75,86.75,86.75,86.75,86.75,86.75,86.75,82.45,91,82.45,87.35,174808
03-12-2020 12:12,96.40812614,92.0525,89.70125,86.93333333,84.99875,82.6475,78.29187386,87,91.7,86.05,91.7,157592
04-12-2020 12:12,97.72097618,94.8075,93.25375,89.81666667,90.14625,88.5925,85.67902382,95.4,96.25,92.2,96.25,58812
07-12-2020 12:12,100.4779013,98.4775,97.36375,94.9,95.13625,94.0225,92.0220987,100.8,100.8,92.6,98.1,16089
08-12-2020 12:12,106.787041,102.61,100.355,97.16666667,95.845,93.59,89.41295896,99,101,95.6,98.4,53140
09-12-2020 12:12,103.958159,101.37,99.885,98.33333333,96.915,95.43,92.841841,100.4,100.4,94.6,96.85,120821
10-12-2020 12:12,102.7879493,100.04,98.445,97.28333333,95.255,93.66,90.91205074,96.75,99.7,92.05,94.45,23787
11-12-2020 12:12,102.2994568,98.6575,96.55375,95.4,92.34625,90.2425,86.60054318,95.45,97,93.05,95.5,30903
14-12-2020 12:12,99.55400322,97.6725,96.58625,95.18333333,94.41375,93.3275,91.44599678,97,98,90.75,95.25,48661
15-12-2020 12:12,102.8595041,99.2375,97.24375,94.66666667,93.25625,91.2625,87.64049587,96.95,97,92.2,95.4,33701
16-12-2020 12:12,100.3665944,98.04,96.72,94.86666667,94.08,92.76,90.43340564,96,98,92,94.55,24722
17-12-2020 12:12,100.7163043,97.85,96.2,94.85,92.9,91.25,88.38369565,95.45,95.45,92.75,94,7789
18-12-2020 12:12,96.73638814,95.485,94.7425,94.06666667,93.2575,92.515,91.26361186,95.3,95.9,89.3,89.6,35134
21-12-2020 12:12,96.22217245,93.23,91.415,91.6,87.785,85.97,82.97782755,90,94.05,85.15,85.35,102020
22-12-2020 12:12,94.27090429,90.245,87.7975,88.18333333,82.9025,80.455,76.42909571,85,89.6,81.1,88.5,41864
23-12-2020 12:12,97.7755857,93.175,90.8375,86.4,86.1625,83.825,79.2244143,89.5,92.9,87.9,92.9,115457
24-12-2020 12:12,98.18441411,95.65,94.275,91.23333333,91.525,90.15,87.61558589,96,96,88.3,89.4,33098
28-12-2020 12:12,97.19592299,93.635,91.5175,91.23333333,87.2825,85.165,81.60407701,84.95,93.85,84.95,91.75,178860
29-12-2020 12:12,101.3624191,96.645,94.1975,90.18333333,89.3025,86.855,82.13758093,94.3,96.3,91,93.4,330649
30-12-2020 12:12,98.83978022,96.315,94.8575,93.56666667,91.9425,90.485,87.96021978,95,95,88.75,92,141474
31-12-2020 12:12,98.47887324,95.4375,93.71875,91.91666667,90.28125,88.5625,85.52112676,94.5,94.5,90,91.35,91436
01-01-2021 12:01,95.9175,93.825,92.5875,91.95,90.1125,88.875,86.7825,93.5,93.5,90,91.85,194949
04-01-2021 12:01,95.42194444,93.775,92.8125,91.78333333,90.8875,89.925,88.27805556,92.1,93.95,87.55,90.05,91970
05-01-2021 12:01,96.63275271,93.57,91.81,90.51666667,88.29,86.53,83.46724729,92.1,93,86,91.05,307700
06-01-2021 12:01,98.46104651,94.9,92.975,90.01666667,89.125,87.2,83.63895349,92.1,92.1,89.6,90,63863
07-01-2021 12:01,92.51116071,91.375,90.6875,90.56666667,89.3125,88.625,87.48883929,91,92.8,89.05,91.45,233002
08-01-2021 12:01,95.30106682,93.5125,92.48125,91.1,90.41875,89.3875,87.59893318,90.5,91.5,89,90.1,173608
11-01-2021 12:01,92.63089888,91.475,90.7875,90.2,89.4125,88.725,87.56910112,91.85,91.9,87,87.45,55626
12-01-2021 12:01,92.37534483,90.145,88.7975,88.78333333,86.1025,84.755,82.52465517,88.05,91,85,88.8,171123
13-01-2021 12:01,95.06823529,92.1,90.45,88.26666667,87.15,85.5,82.53176471,88.95,90.7,85.05,87.65,56373
14-01-2021 12:01,93.47272193,90.7575,89.20375,87.8,86.09625,84.5425,81.82727807,89.8,89.8,86.05,87.25,37804
15-01-2021 12:01,91.05229518,89.3125,88.28125,87.7,86.21875,85.1875,83.44770482,88.85,88.85,85.1,86.75,153797
18-01-2021 12:01,90.57270858,88.8125,87.78125,86.9,85.71875,84.6875,82.92729142,88.55,91,85,88.3,164097
19-01-2021 12:01,94.53294118,91.6,89.95,88.1,86.65,85,82.06705882,89,89.9,84.2,87.4,32010
20-01-2021 12:01,93.31662708,90.535,88.9675,87.16666667,85.8325,84.265,81.48337292,88.95,89.5,87.6,88.2,6390
21-01-2021 12:01,90.1130137,89.245,88.7225,88.43333333,87.6775,87.155,86.2869863,89.8,89.8,84.15,85,74565
22-01-2021 12:01,90.70707071,88.1075,86.55375,86.31666667,83.44625,81.8925,79.29292929,87.7,88.7,85,86.75,33197
25-01-2021 12:01,90.52617647,88.785,87.7675,86.81666667,85.7325,84.715,82.97382353,88.95,89,83.6,84.85,36484
27-01-2021 12:01,90.33074163,87.82,86.335,85.81666667,83.365,81.88,79.36925837,86,86.55,83,83.65,56836
28-01-2021 12:01,87.2278012,85.6025,84.62625,84.4,82.67375,81.6975,80.0721988,85,85.5,83.2,83.9,32261
29-01-2021 12:01,86.21935096,85.165,84.5325,84.2,83.2675,82.635,81.58064904,87.95,87.95,84,84.2,41100
01-02-2021 12:02,88.15940476,86.3725,85.28625,85.38333333,83.11375,82.0275,80.24059524,86.2,87.45,82.5,87.1,41754
02-02-2021 12:02,92.326,89.8225,88.46125,85.68333333,85.73875,84.3775,81.874,89.6,91.45,87.8,91.45,42891
03-02-2021 12:02,95.2517369,93.4575,92.45375,90.23333333,90.44625,89.4425,87.6482631,95.9,96,88.4,90.35,104344
04-02-2021 12:02,98.11764706,94.53,92.44,91.58333333,88.26,86.17,82.58235294,90.05,93.55,87.05,87.95,34582
05-02-2021 12:02,94.51720276,91.525,89.7375,89.51666667,86.1625,84.375,81.38279724,89,92.95,87.5,87.85,44299
08-02-2021 12:02,93.3218,90.8475,89.34875,89.43333333,86.35125,84.8525,82.3782,92,92,85.9,88,13434
09-02-2021 12:02,94.24912689,91.355,89.6775,88.63333333,86.3225,84.645,81.75087311,89,89,83,84.4,59417
10-02-2021 12:02,90.50120482,87.7,86.05,85.46666667,82.75,81.1,78.29879518,85.1,89.5,82.75,84.9,25755
11-02-2021 12:02,91.82537764,88.6125,86.75625,85.71666667,83.04375,81.1875,77.97462236,88.95,88.95,85.05,87.45,11122
12-02-2021 12:02,91.46005291,89.595,88.5225,87.15,86.3775,85.305,83.43994709,87.95,96.15,84.45,96.15,250651
15-02-2021 12:02,109.4709591,102.585,99.3675,92.25,92.9325,89.715,82.82904085,98,105.75,96.95,105.75,69736
16-02-2021 12:02,115.3487622,110.59,108.17,102.8166667,103.33,100.91,96.15123775,113,116.3,109.2,116.3,97401
17-02-2021 12:02,123.86163,120.205,118.2525,113.9333333,114.3475,112.395,108.73837,122.1,122.1,122.1,122.1,42489
18-02-2021 12:02,122.1,122.1,122.1,122.1,122.1,122.1,122.1,128.2,128.2,116.1,128.2,195832
19-02-2021 12:02,141.561068,134.855,131.5275,124.1666667,124.8725,121.545,114.838932,127.25,134.6,125,134.6,156625
22-02-2021 12:02,144.93728,139.88,137.24,131.4,131.96,129.32,124.26272,140,141.3,137.5,141.3,31994
23-02-2021 12:02,145.2050182,143.39,142.345,140.0333333,140.255,139.21,137.3949818,146.8,148.35,146.75,148.35,32589
25-02-2021 12:02,155.75,155.75,155.75,155.75,155.75,155.75,155.75,163.5,163.5,163.5,163.5,42230
26-02-2021 12:02,163.5,163.5,163.5,163.5,163.5,163.5,163.5,171.65,171.65,157,171.65,263226
01-03-2021 12:03,187.6670223,179.7075,175.67875,166.7666667,167.62125,163.5925,155.6329777,180.2,180.2,176.45,180.2,103709
02-03-2021 12:03,184.0296968,182.2625,181.23125,178.95,179.16875,178.1375,176.3703032,187,189.2,184.7,189.2,57467
03-03-2021 12:03,193.8096372,191.675,190.4375,187.7,187.9625,186.725,184.5903628,198.65,198.65,198.65,198.65,29655
04-03-2021 12:03,198.65,198.65,198.65,198.65,198.65,198.65,198.65,204.95,208.55,188.75,188.75,122467
05-03-2021 12:03,208.55,199.64,194.195,195.35,183.305,177.86,168.95,179.35,179.35,179.35,179.35,11084
08-03-2021 12:03,179.35,179.35,179.35,179.35,179.35,179.35,179.35,170.4,187.3,170.4,170.4,188350
09-03-2021 12:03,187.3,179.695,175.0475,176.0333333,165.7525,161.105,153.5,161.9,178.9,161.9,178.9,186593
10-03-2021 12:03,197.6850525,188.25,183.575,173.2333333,174.225,169.55,160.1149475,182,187.8,181.9,187.8,36846
12-03-2021 12:03,193.8913689,191.045,189.4225,185.8333333,186.1775,184.555,181.7086311,197.15,197.15,178.45,179.45,361784
15-03-2021 12:03,198.2547913,189.735,184.5925,185.0166667,174.3075,169.165,160.6452087,184,184,170.5,170.5,48336
16-03-2021 12:03,184,177.925,174.2125,175,166.7875,163.075,157,162,168.1,162,162,90491
17-03-2021 12:03,168.1,165.355,163.6775,164.0333333,160.3225,158.645,155.9,153.9,153.9,153.9,153.9,9129
18-03-2021 12:03,153.9,153.9,153.9,153.9,153.9,153.9,153.9,146.25,146.25,146.25,146.25,18530
19-03-2021 12:03,146.25,146.25,146.25,146.25,146.25,146.25,146.25,138.95,138.95,138.95,138.95,14888
22-03-2021 12:03,138.95,138.95,138.95,138.95,138.95,138.95,138.95,132.55,145.85,132.05,145.85,226641
23-03-2021 12:03,161.092181,153.44,149.645,141.25,142.055,138.26,130.607819,147.8,153.1,140.1,144.55,205828
24-03-2021 12:03,157.9629193,151.7,148.125,145.9166667,140.975,137.4,131.1370807,142.9,146.8,137.35,137.35,121103
25-03-2021 12:03,146.8,142.5475,139.94875,140.5,134.75125,132.1525,127.9,132.1,137,130.5,130.5,38535
26-03-2021 12:03,137,134.075,132.2875,132.6666667,128.7125,126.925,124,129.5,137,124,130.6,170576
30-03-2021 12:03,144.2919355,137.75,134.175,130.5333333,127.025,123.45,116.9080645,130,134.9,124.1,124.45,90923
31-03-2021 12:03,135.2804593,130.39,127.42,127.8166667,121.48,118.51,113.6195407,120.35,128,119.2,121.05,56165
